author_institute_type,question_type,collaborator_institute_type,clarity,interest,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143
nat,semnet,nat,5.0,4.0,0.5147786123169577,23.888170126849246,0.5181370119884524,23.786987644685436,0.5292727270402583,23.494625438592657,0.44475390516841445,25.99788736575368,0.3803202377452453,27.538988415133215,1.0542033152222465,1.9997563530930975,0.991472358258412,1.999788839347351,0.47299482135723886,29.918819590253673,0.4733981886522565,30.12444778132848,0.4814093748870085,30.412442638844528,0.18963322162802967,198.60125528686993,0.24305291747240282,175.38643355167798,0.2936786916563198,145.7924242997449,0.31013179174941813,98.50782915163843,0.32206957636177497,88.54080206787455,0.330593943244949,79.11206962832375,0.23943446698305432,175.06630722077531,0.26901557011032623,150.38667816941597,0.2747579292960226,123.01606789840116,0.24031417225760618,135.76344812907527,0.2454071262924643,124.30707561916587,0.2527176192728413,111.96667264701472,0.6870063334147347,1.2735758952026117,0.7895661723891195,1.1247992346729443,0.8874119091532795,0.9943391128784327,1.1576819566644063,0.6508939707618986,1.1835015315198645,0.6423236227508722,1.192459100547056,0.6440774513709402,0.8356599866636047,1.0815386263828506,0.8789532096587536,0.9700386226585379,0.8436657719804256,0.8525675242304015,0.18979488576973072,198.9788327777539,0.21599568418146112,187.73800151390216,1.2709678467298524,1.9998375687287318,1.2992390094941078,1.999805082474478,0.16333505156800826,308.9245401140471,0.15678542896218367,296.0184762723268,1.2622940168441228,1.9999512706186195,1.2421362960797213,1.9999512706186195,7.553284861598122,7.767493789349306,8.065590230306,2.497349440539478,2.603884224557245,2.7456733018475603,2.373874469086279,2.4414221036216484,2.533237539558944,6.580313356688301,6.673345795631302,6.730736681283798,16.10521286789514,16.206485953020827,16.43006847438,0.8817319403116803,0.913917555733906,0.9667648530320924,0.843863584639961,0.8760109038546087,0.9283658219291075,1.3405629864238908,1.2215893586732598,1.1003236053294028,3.2084543107769274,3.723867219287669,4.0476610715654,0.977741779485928,0.9537100991841256,0.937212376966444,0.9025021472087783,0.9111502328660318,0.9166408522575831,99.3554726833558,85.31773462030796,69.78064942537759,0.9556263117485162,0.9212028753002993,0.8449404568333103,1.8640787738204323,2.2796960766571095,2.711809770023141,119.56754412339983,105.77511183886855,87.94396746263845,2.8892311613839325,3.010029648015726,3.11599687361771,59.39909675359299,53.36846917008194,47.655251560339096,2.2650210526908783,2.4753822560512,2.494434040267696,105.54301030006626,90.75058350795297,74.25432213576939,2.196562719019997,2.2407042696479813,2.3101345857257836,82.05315747952476,75.11297981893073,67.63544602826353,2.3565683,0.9630432882217698,0.553354083035336
nat,semnet,soc,2.0,1.0,10.513918314827295,0.25535387670647075,9.447468272484057,0.22222493103995752,7.677939296676961,0.2099052178502031,32.75006028967415,0.9461128528128089,36.82260541849465,0.6769700231865367,1.9998862981101122,1.36334251070016,1.9998862981101122,1.221556254010022,11.956969243026453,0.34680468197192255,11.191303268158004,0.3203957130236898,9.659127405969942,0.3091273244859527,25.524391968293454,0.07474484801926287,22.20823240128041,0.06850230397866586,16.17233961960854,0.08180171566757025,6.805000445402959,0.04475418704006544,4.936380739696354,0.041769558243691704,3.0572580610248212,0.038892437734383146,21.666968509681876,0.07477039229550327,16.970252358484743,0.07050669517270641,11.217981430591577,0.07077505916244266,9.046929450840766,0.06702640178613506,6.964821567220791,0.06100319190508701,4.452035801038345,0.05933043661977552,2.456291485508945,0.9708699490419419,2.5420194182931644,0.895215275290172,2.7739749985909525,1.0528662530163855,0.6747599761508266,0.5989769732184212,0.6391531691529965,0.6174668049656661,0.6259758406093315,0.597546548279594,2.0087193897445226,0.9356341760101028,1.9536817308279002,0.9267301844986173,1.9552927302402139,0.9256747416578643,25.64131900359248,0.074840254641061,24.046485550713886,0.07172115888056922,1.9896368848930797,1.0021684574714325,1.9889546735537527,0.9764393441025266,40.5176305341285,0.15806617893678218,39.99039957432214,0.11885347034230054,1.9945747955396373,1.2527024502757271,1.9945423092853836,1.1613023739330295,3.1848260886544586,2.6489145486755326,2.317024102524269,2.033645994960148,1.777753651758658,1.7483073707053207,2.142179061338427,2.017287635628279,2.021437783440334,5.593381902692618,5.306186368345347,4.875433972922253,3.516172276281996,2.7606605935949644,2.1294097614811633,0.8424466066887466,0.783392143043175,0.8458636999061386,0.8055787059179594,0.7488645990053334,0.8103280884712128,2.576084311554195,2.746846671899821,3.0453371289924496,2.4253818162096032,2.3559800007761327,3.1109414010524823,1.7091243971779018,1.7123823009147199,1.9059710576480888,0.6356107666548308,0.6270970576586481,0.6106769855117246,12.322247547439638,9.6503419325274,6.389256895406543,1.4676109816575933,1.4350759652207552,1.4350891338268563,0.7347356304394911,0.6425120720464867,0.7553516753322078,15.366916278971015,13.393728456750097,9.75537457541325,0.4169362678658841,0.39037406177354705,0.36657874974411203,4.103337606217168,2.97543140750312,1.8416204084597831,0.7073188534683971,0.6487766566513276,0.6425427547408463,13.062462542862093,10.240669735884268,6.771339883406014,0.6126467447606795,0.5569932488471544,0.5423495758464693,5.467812855123039,4.2085174895744135,2.689330851925199,2.18186,0.9999999999999999,0.5167781438797846
nat,gpt,nat,5.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nat,gpt,soc,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nat,gpt,soc,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nat,semnet,same,-1,-1,10.513918314827295,0.5395738438232381,9.447468272484057,0.5421822924849226,7.677939296676961,0.518203506567689,32.75006028967415,0.485186078365543,36.82260541849465,0.737821261225776,1.9998862981101122,1.088313882188599,1.9998862981101122,1.2567632320574358,11.956969243026453,0.5125076288996964,11.191303268158004,0.5136292072676311,9.659127405969942,0.49994691393550755,25.524391968293454,0.24056157498784805,22.20823240128041,0.2660402678008142,16.17233961960854,0.3544155878386788,6.805000445402959,0.252679465313741,4.936380739696354,0.25388407637776067,3.0572580610248212,0.252562392695415,21.666968509681876,0.28374676453866376,16.970252358484743,0.3128551444986757,11.217981430591577,0.33624880769381027,9.046929450840766,0.18603913471371145,6.964821567220791,0.18614688272752264,4.452035801038345,0.1832484371547497,2.456291485508945,1.1257647573638614,2.5420194182931644,1.1393744423210679,2.7739749985909525,1.4769332672761424,0.6747599761508266,1.2183946917481523,0.6391531691529965,1.2299458376624963,0.6259758406093315,1.2563554417040903,2.0087193897445226,1.2792308681157212,1.9536817308279002,1.3476063303809505,1.9552927302402139,1.4238891819862027,25.64131900359248,0.24053657841637008,24.046485550713886,0.2532180577777059,1.9896368848930797,1.3379057736195372,1.9889546735537527,1.3442568363261296,40.5176305341285,0.18441054209291255,39.99039957432214,0.204832576547369,1.9945747955396373,1.2967456894801388,1.9945423092853836,1.3200464553435827,6.058491007727735,5.7691898315765355,4.912677685731836,3.4827669416933906,3.456310824691567,3.1835825511150984,2.803369208618181,2.8127972752367048,2.727781267324253,5.035525332907491,4.736710376970282,4.187201745691921,7.4298248968393485,6.7354336995563004,5.256980348656621,1.5613777171829375,1.6515376945808669,1.7259846632877915,1.5166890885816708,1.6077225184143675,1.6827107717400882,2.559349978943216,2.722707464594974,3.013635025068454,7.7053199221637705,8.989721727177114,13.118190925643304,1.7863703924293275,1.8340189866523242,2.1171790494462472,0.94470800305771,0.9327453898452953,0.9394976370325606,12.44068603122218,9.787586135995639,6.539510821061947,1.6388765132365724,1.644764460840665,1.6832634490890044,2.3647002454625703,2.495304154525058,3.2726502843255956,15.366916278971015,13.393728456750097,9.75537457541325,2.353997250356584,2.372774869606864,2.380514350346754,4.103337606217168,2.97543140750312,1.8416204084597831,2.6842100195978915,2.8787778829632473,3.0526888671052754,13.062462542862093,10.240669735884268,6.771339883406014,1.700468281799154,1.6996251136250313,1.6751050190701078,5.467812855123039,4.2085174895744135,2.689330851925199,2.136424,1.0,0.41088130717342763
nat,semnet,same,-1,-1,23.888170126849246,0.8012190479268249,23.786987644685436,0.8237447705564918,23.494625438592657,0.845360467201404,25.99788736575368,0.3315438202164544,27.538988415133215,0.3917298448776027,1.9997563530930975,0.9406557350421103,1.999788839347351,1.0022902809248837,29.918819590253673,0.6785227319623592,30.12444778132848,0.6927147216285703,30.412442638844528,0.7073906513091155,198.60125528686993,0.30946464129819057,175.38643355167798,0.3690235972720971,145.7924242997449,0.4234028716527456,98.50782915163843,0.6327996189872699,88.54080206787455,0.6648828686376763,79.11206962832375,0.6967419881312241,175.06630722077531,0.3642280495978971,150.38667816941597,0.42936994915648147,123.01606789840116,0.47719343596882674,135.76344812907527,0.4364890067536112,124.30707561916587,0.45421233744187645,111.96667264701472,0.4750190020507344,1.2735758952026117,0.6172533073904117,1.1247992346729443,0.6476943020963127,0.9943391128784327,0.6806614489805296,0.6508939707618986,1.3005146796257088,0.6423236227508722,1.3200564660024174,0.6440774513709402,1.3370422217571982,1.0815386263828506,0.6998780953934732,0.9700386226585379,0.7579633884312321,0.8525675242304015,0.7795414185120896,198.9788327777539,0.30938961268614623,187.73800151390216,0.33863281344876356,1.9998375687287318,1.4068984560907667,1.999805082474478,1.4245384921505089,308.9245401140471,0.16860392419923434,296.0184762723268,0.17701580689278804,1.9999512706186195,1.2712927092723891,1.9999512706186195,1.278512779280267,11.616683664364157,12.175712486894554,12.758297273393127,3.795256590551624,4.024394579501633,4.30129835868158,2.9264335267845945,3.0351650637516974,3.1706716459294175,6.502226653996845,6.579744728038901,6.665868546263577,25.066704427744774,25.765401320521136,26.24229372127929,1.3403395562954719,1.4147959366559386,1.5093868850769443,1.2956694813399567,1.370402721559604,1.465167843886187,1.33943904312909,1.2204195820522115,1.09912337839177,5.228372071386385,5.644429150495609,5.824062626773696,0.9429559659688654,0.8830315155713767,0.8342396202368114,0.9737774733974294,0.9792958929593609,0.9888042923534075,99.42620011800327,85.40854481152661,69.89522470725724,0.8879459227300156,0.8609234466685475,0.8129983527402527,3.042011648272522,3.461228343373468,3.909674336698037,119.56754412339983,105.77511183886855,87.94396746263845,5.895249783250672,6.213927964462893,6.56710717511989,59.39909675359299,53.36846917008194,47.655251560339096,3.445553226796548,3.9509042282856406,4.332277337810668,105.54301030006626,90.75058350795297,74.25432213576939,3.9896751427097907,4.14721258998767,4.342229199023947,82.05315747952476,75.11297981893073,67.63544602826353,2.3773131,0.97070333937874,0.3227554951182301
nat,random,nat,-1,-1,3.161577056091854,5.46864382042249,3.135582142160657,5.58238334622888,3.105121328119997,5.722786984318331,3.703587064856978,3.0971044669000496,3.6853031037514272,3.1110195447561066,1.8847468914715462,1.8357576200570134,1.8856240203363952,1.8395585118046927,2.3924618201307473,3.737801792945982,2.3741400746436807,3.802498237427091,2.3624574282799524,3.880879606966317,3.2276592888157847,6.1227863880468725,3.3690260641319694,6.795520504084967,3.481312500255908,7.635470442901938,3.196499928325543,11.867681079138679,3.1935076864246463,12.437884546082271,3.174050489265662,13.045378756392102,3.3541448045941076,6.807754324823181,3.4700664181965326,7.447570049032544,3.4845279603227706,8.20553387914985,6.080438995203676,5.822796045898923,5.9845874207230505,6.020492156530044,5.77908493404016,6.267622263421982,0.46214520353293903,0.915468131793136,0.4487919107470573,0.8998406267445277,0.46001529304070016,0.9302963636666888,0.4715873243835362,1.8283386852180825,0.48121598199262133,1.8630341614574275,0.5006553654808447,1.897308706277172,0.4626677152149698,0.980606165629431,0.4649209124149903,0.9918776655145978,0.4678865847884986,1.0159205498428943,3.2266627385947046,6.119837302508841,3.299778550353278,6.4496840883200495,1.8790130675957735,1.9371553411462774,1.881084066304445,1.9408587741311958,7.529218990022058,2.834653475599627,8.109852752931017,2.827195315801957,1.9500686272121108,1.8647028725970325,1.954624824371188,1.8638907162406906,14.874724145861245,15.03043242656994,15.053324311652926,6.888511647789515,6.8651339651355645,6.692729548836916,3.9425825072301324,3.9642090179789213,3.9550604211262335,2.1099703650066797,2.133833967242195,2.141212678183528,22.643653501191487,23.016677506347833,23.478885990556506,4.909870374928405,4.930378808452887,4.910240699799675,5.149095142925873,5.157051195760967,5.114306441531823,0.7204585074421523,0.7335051459958003,0.7799920965803129,19.236327062934496,20.7496987323843,23.408581935067364,0.6870153642447149,0.6718698877180137,0.692449360861794,1.1476920214461703,1.169862327235752,1.1968571102621208,5.759311027941875,6.182760091380903,6.616389350179601,0.7193988594654186,0.7258047414088479,0.7391251433329643,31.72762197336704,31.599519892326544,32.146211212850524,3.6862130128708537,4.098361126153562,4.605819317552021,29.779040543324086,29.84619946376644,29.916856020342948,7.15607625029892,7.497005249961192,7.858229588184035,31.72980353207489,31.93027390719464,31.634847375520334,4.104221401774487,4.494223397265708,4.952981885761295,53.22256525581922,54.64262912118827,52.827594761247866,3.6749156366723223,3.637903181303288,3.7860679191534663,1.3954825,1.0,0.5469993378851762
nat,gpt,soc,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nat,semnet,nat,-1,-1,23.888170126849246,0.27977903013056793,23.786987644685436,0.2796233425476603,23.494625438592657,0.27222082939948217,25.99788736575368,0.2830252123799001,27.538988415133215,0.3498946187256257,1.9997563530930975,0.8810109722323741,1.999788839347351,0.9582632848475988,29.918819590253673,0.3230688893962751,30.12444778132848,0.3227812577997103,30.412442638844528,0.31901993034681836,198.60125528686993,0.11354027013747747,175.38643355167798,0.118001731685845,145.7924242997449,0.1379745676281335,98.50782915163843,0.13300625583956663,88.54080206787455,0.1349455191321259,79.11206962832375,0.13678955478841395,175.06630722077531,0.12236116532658739,150.38667816941597,0.1523249382825137,123.01606789840116,0.16563516697522226,135.76344812907527,0.09220217221312237,124.30707561916587,0.09342203103179039,111.96667264701472,0.09350176404002598,1.2735758952026117,1.07209796459321,1.1247992346729443,1.0069639916637507,0.9943391128784327,1.126853803450703,0.6508939707618986,1.2940566092025805,0.6423236227508722,1.3026131428938605,0.6440774513709402,1.3335744089205306,1.0815386263828506,1.113075887713324,0.9700386226585379,1.3073660877798776,0.8525675242304015,1.3746383702335678,198.9788327777539,0.11345782603584849,187.73800151390216,0.11560119279484153,1.9998375687287318,1.1245116909907495,1.999805082474478,1.118331181118989,308.9245401140471,0.07376421683716503,296.0184762723268,0.08345030896374293,1.9999512706186195,1.0294650326080776,1.9999512706186195,1.0556814397907885,4.325750377118796,4.421496464706528,4.4067452076490055,1.507078348449685,1.5633981680826625,1.5935679895326684,1.844106537280241,1.8917634758176927,1.9299087866774611,6.933898823755438,7.038873986336211,7.149942516946833,8.753084779388013,8.746164949197617,8.450476736629218,0.5098761204657295,0.5253857654959245,0.5339179984588074,0.4840719481202803,0.49955399469490575,0.5083569928972058,1.3415107909886967,1.2222109684727107,1.1007125195473892,1.9231119920528,1.8101393125316325,1.904352566919058,1.1697868624402465,1.0620146553665384,1.0564672115712606,0.9705548149868463,0.9705910682530394,0.9870734588936795,99.28912075949583,85.25165161931515,69.71888767489278,1.0939040741756845,1.1346463141749024,1.109432511514813,1.1160913985433552,1.1067881330554694,1.2740481047448826,119.56754412339983,105.77511183886855,87.94396746263845,1.2391048878380608,1.2611871572691062,1.2893031883177692,59.39909675359299,53.36846917008194,47.655251560339096,1.1575218012205593,1.4016380138294267,1.503745496361182,105.54301030006626,90.75058350795297,74.25432213576939,0.8427628391342029,0.8529953753773565,0.8547154707960181,82.05315747952476,75.11297981893073,67.63544602826353,2.3411126,0.9999999999999999,0.4027263183057512
nat,gpt,soc,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nat,semnet,soc,-1,-1,23.888170126849246,0.692046013682754,23.786987644685436,0.7070088120171772,23.494625438592657,0.6961309763860252,25.99788736575368,0.3800624280530087,27.538988415133215,0.654150808921822,1.9997563530930975,0.9930154553354612,1.999788839347351,1.2070592630493222,29.918819590253673,0.6509898889595606,30.12444778132848,0.6605428745139993,30.412442638844528,0.6511940922209203,198.60125528686993,0.4331905821076317,175.38643355167798,0.488864316984215,145.7924242997449,0.6270294600097874,98.50782915163843,0.5352265755250325,88.54080206787455,0.5453800585611633,79.11206962832375,0.5514503655590148,175.06630722077531,0.5108076305336362,150.38667816941597,0.5611817176048745,123.01606789840116,0.6132941438448928,135.76344812907527,0.5224789758743601,124.30707561916587,0.543451292457318,111.96667264701472,0.5448636932613562,1.2735758952026117,0.7218315955929452,1.1247992346729443,0.7171377387712519,0.9943391128784327,0.8787966925464685,0.6508939707618986,0.9189485771447725,0.6423236227508722,0.9049923757098597,0.6440774513709402,0.9225771211941377,1.0815386263828506,0.8199943877658276,0.9700386226585379,0.8279772374710517,0.8525675242304015,0.8734472157018945,198.9788327777539,0.43287603284389686,187.73800151390216,0.4605890456380859,1.9998375687287318,1.4959920083814535,1.999805082474478,1.505518602441342,308.9245401140471,0.20548603261781684,296.0184762723268,0.37173319447485487,1.9999512706186195,1.3280461954535487,1.9999512706186195,1.4807721982636097,10.793021744884555,11.325935388572578,11.504464610318285,3.7929683166483117,4.057212829537025,4.247153270312839,2.9255511765414615,3.0475155620213203,3.150652110163231,6.994219972796564,7.131100942344306,7.299303392300114,21.651148859068233,22.11408973978815,21.60980346204279,1.2508359986794224,1.3223255429474652,1.3694467239728545,1.2067814073396324,1.2783472402029397,1.3256166350470104,1.3394265492837585,1.2203788284251804,1.099970804048649,7.314090871694725,7.472117566839476,8.61966721175241,0.9951091274686751,0.9176272654917551,0.9329215395816808,0.7833711865675602,0.7721644808196014,0.7819390150931309,99.50927488446207,85.4831910542352,69.97225554648706,0.9478178049020471,0.8958056770381054,0.8597754130385598,4.258227341144305,4.585265122658373,5.789948893318983,119.56754412339983,105.77511183886855,87.94396746263845,4.986245659255719,5.097066802303807,5.197668167090617,59.39909675359299,53.36846917008194,47.655251560339096,4.8321783058732075,5.163787603854082,5.56788949830566,105.54301030006626,90.75058350795297,74.25432213576939,4.77565608842715,4.962014142586936,4.980691357931816,82.05315747952476,75.11297981893073,67.63544602826353,2.4165347,1.0,0.4881289868075036
